id,original_index,artist,album,title,recording_condition,midi_filepath,mp3_filepath,youtube_url,duration_sec,performance_start_sec,performance_end_sec,song_split,album_split_0,album_split_1,album_split_2,acoust_id,mb_album_id,mb_artist_id,mb_track_id,mb_recording_id,agreement,discogs_idx
1457,2601,Oscar Peterson,Solo,Take The 'A' Train - Live,live,data/midi/live/Oscar Peterson/Solo/Take The 'A' Train - Live.midi,data/audio/live/Oscar Peterson/Solo/Take The 'A' Train - Live.mp3,https://www.youtube.com/watch?v=fjyVlP6gPkA,191.808,1,173,test,train,train,train,1d7eb225-05a0-4b0d-be34-35a7af1ef93f,5d73ad18-ea8f-4011-8093-1e9e2b44ea6a,ed801bdd-f057-41c0-94fb-76cb5676cd59,e4f82b10-d8f7-35b3-95c8-1600c597a13d,dd2e47ac-62ec-4c9b-9ea7-09a33a2fedc4,0.7907108467856131,29
1458,2603,Ray Bryant,Inimitable (Live),Willow Weep for Me  Back to the Blues,live,data/midi/live/Ray Bryant/Inimitable (Live)/Willow Weep for Me  Back to the Blues.midi,data/audio/live/Ray Bryant/Inimitable (Live)/Willow Weep for Me  Back to the Blues.mp3,https://www.youtube.com/watch?v=7-5gdT0VtmE,389.712,0,369,train,train,train,train,,,,,,0.9095077957811066,178
1459,2604,Dick Hyman,Music Of 1937 -  Maybeck Recital Hall Series (Vol. 3),"A Foggy Day (In London Town) - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990",live,"data/midi/live/Dick Hyman/Music Of 1937 -  Maybeck Recital Hall Series (Vol. 3)/A Foggy Day (In London Town) - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990.midi","data/audio/live/Dick Hyman/Music Of 1937 -  Maybeck Recital Hall Series (Vol. 3)/A Foggy Day (In London Town) - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990.mp3",https://www.youtube.com/watch?v=HwBWCTc-AiE,371.616,0,353,train,train,train,train,2317d0a9-1109-4282-9b3a-59d384d71e51,ebda55df-2ead-4708-bcb7-8b4785336933,dab1ad75-3ea3-4071-91c4-7a66475599d4,b71d7d29-8a9b-3795-ac52-afd28028934b,41510b2e-a7d6-44d5-adf4-16bd12f1ab0d,0.8846467233150972,181
1460,2605,Ellis Marsalis,Piano In E -  Solo Piano,Django,live,data/midi/live/Ellis Marsalis/Piano In E -  Solo Piano/Django.midi,data/audio/live/Ellis Marsalis/Piano In E -  Solo Piano/Django.mp3,https://www.youtube.com/watch?v=kI3MtQAHqio,358.272,1,343,train,test,val,train,04016935-6ceb-468d-bb42-124c16d84ff2,357f84c1-3c0e-46b1-8ba6-7d184519ec6e,c28999ee-ff26-4825-be24-b466e7b32821,c92bfb36-814c-3b9f-8145-ba65f7262134,9f088c59-1111-41f4-9810-f026afd2c570,0.9406693711967544,67
1461,2609,Fred Hersch,In Amsterdam -  Live at the Bimhuis,Valentine,live,data/midi/live/Fred Hersch/In Amsterdam -  Live at the Bimhuis/Valentine.midi,data/audio/live/Fred Hersch/In Amsterdam -  Live at the Bimhuis/Valentine.mp3,https://www.youtube.com/watch?v=xgzRspMhH6U,232.536,0,211,train,train,train,val,83430e91-6b66-452b-8d36-d82437b1da43,c53cc962-5ff8-4410-b564-ceee29927cbc,f573100a-b05b-4286-83f0-5620adf73695,96bece52-6d19-3ba5-a8c2-292fe3729030,e7d6379f-a5dc-4a64-bae2-60e8164f0f77,0.9153094462540716,145
1462,2611,Alan Broadbent,"The Maybeck Recital Series, Vol. 14","Nardis - Live At Maybeck Recital Hall  Berkeley, CA",live,"data/midi/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/Nardis - Live At Maybeck Recital Hall  Berkeley, CA.midi","data/audio/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/Nardis - Live At Maybeck Recital Hall  Berkeley, CA.mp3",https://www.youtube.com/watch?v=GnJWrzfbFQs,254.76,0,239,test,test,train,val,2c5cc86b-b1e2-4b18-89a4-27dfd8c48f88,7e90343b-7ae1-4234-9de9-00337160fce3,8ce4615c-2788-4d3b-9466-524e1cb5738f,db31a33a-ae6b-39d2-8ac4-9db92a304e5f,acab5923-86cf-46fc-a101-95455f409b6d,0.8947849954254347,32
1463,2612,Oscar Peterson,Solo,Blues Etude - Live,live,data/midi/live/Oscar Peterson/Solo/Blues Etude - Live.midi,data/audio/live/Oscar Peterson/Solo/Blues Etude - Live.mp3,https://www.youtube.com/watch?v=90PSlU6WhsA,309.84,1,294,train,train,train,train,470b698e-9fa6-4eed-9c7b-bdfc46140348,5d73ad18-ea8f-4011-8093-1e9e2b44ea6a,ed801bdd-f057-41c0-94fb-76cb5676cd59,6cc0dace-b0be-389e-9687-5e5f60b7cfda,c6d2877b-9984-43e2-9cf2-73086db1628a,0.8090927792635261,29
1464,2613,Dick Hyman,Solo At The Sacramento Jazz Festivals 1983-1988,Let Every Day Be Sweetheart's Day,live,data/midi/live/Dick Hyman/Solo At The Sacramento Jazz Festivals 1983-1988/Let Every Day Be Sweetheart's Day.midi,data/audio/live/Dick Hyman/Solo At The Sacramento Jazz Festivals 1983-1988/Let Every Day Be Sweetheart's Day.mp3,https://www.youtube.com/watch?v=s8Sq5iQGR7Y,311.232,0,297,train,train,train,train,,,,,,0.7107942973523421,256
1465,2614,Joanne Brackeen,"The Maybeck Recital Series, Vol. 1",The Most Beautiful Girl In The World,live,"data/midi/live/Joanne Brackeen/The Maybeck Recital Series, Vol. 1/The Most Beautiful Girl In The World.midi","data/audio/live/Joanne Brackeen/The Maybeck Recital Series, Vol. 1/The Most Beautiful Girl In The World.mp3",https://www.youtube.com/watch?v=NqVDleDdfBg,344.76,0,325,val,train,test,val,,,,,,0.899878787878788,146
1466,2615,Ray Bryant,Somewhere in France,After Hours,live,data/midi/live/Ray Bryant/Somewhere in France/After Hours.midi,data/audio/live/Ray Bryant/Somewhere in France/After Hours.mp3,https://www.youtube.com/watch?v=m6Vqd9aY7dM,204.336,0,192,train,val,train,test,7be3d4d5-03c1-4fa7-a55b-61a880009497,1bc836f3-48a5-4208-9b39-1ecee1cb251f,7feee525-a8ff-4a59-85f6-2b5190ea3e38,ebab76b8-f4ca-388b-9f18-5fd84545f4c0,3764c600-6eac-4c91-91b6-c4e77aeea15b,0.8765582987044731,234
1467,2617,Ray Bryant,Somewhere in France,Slow Freight,live,data/midi/live/Ray Bryant/Somewhere in France/Slow Freight.midi,data/audio/live/Ray Bryant/Somewhere in France/Slow Freight.mp3,https://www.youtube.com/watch?v=oIiF3UH0MXY,394.92,0,377,val,val,train,test,,,,,,0.893353941267388,234
1468,2618,Chick Corea,Plays,Pastime Paradise - Live in Clearwater  2018,live,data/midi/live/Chick Corea/Plays/Pastime Paradise - Live in Clearwater  2018.midi,data/audio/live/Chick Corea/Plays/Pastime Paradise - Live in Clearwater  2018.mp3,https://www.youtube.com/watch?v=4zt2TFzmTbc,355.872,7,333,train,train,train,train,,96a2ecff-3019-4024-b13d-cee406ef8531,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,18d22b05-7499-48bc-b740-ffcb5a986706,95118f9b-49a9-4aea-9471-c570b938aed3,0.96779200620877,137
1469,2619,Ellis Marsalis,Piano In E -  Solo Piano,Fourth Autumn,live,data/midi/live/Ellis Marsalis/Piano In E -  Solo Piano/Fourth Autumn.midi,data/audio/live/Ellis Marsalis/Piano In E -  Solo Piano/Fourth Autumn.mp3,https://www.youtube.com/watch?v=JcXuYdnUMyg,328.896,0,311,train,val,val,train,c3ec00a2-46d8-408d-8f70-cf53229191d4,357f84c1-3c0e-46b1-8ba6-7d184519ec6e,c28999ee-ff26-4825-be24-b466e7b32821,b75721bb-a021-3d12-b793-d18cf4177566,4998d2e4-a44f-47e0-9fa7-eff60f4c5319,0.9329722410291132,67
1470,2620,Chick Corea,Solo Piano -  Portraits,Blue Monk,live,data/midi/live/Chick Corea/Solo Piano -  Portraits/Blue Monk.midi,data/audio/live/Chick Corea/Solo Piano -  Portraits/Blue Monk.mp3,https://www.youtube.com/watch?v=-PkArkiiKhU,215.088,0,182,train,test,train,train,9491c098-71d5-467d-b285-798362c977f6,0b50a12d-4f2b-4b7d-a1f5-0e3e969c2820,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,83f00620-baba-456e-bc9e-9502ebc3dcc8,c818a6e3-6b58-4212-aa69-a16d07dbcdd6,0.9545942080800858,4
1471,2623,Chick Corea,Solo Piano -  Standards,How Deep Is The Ocean - Live,live,data/midi/live/Chick Corea/Solo Piano -  Standards/How Deep Is The Ocean - Live.midi,data/audio/live/Chick Corea/Solo Piano -  Standards/How Deep Is The Ocean - Live.mp3,https://www.youtube.com/watch?v=kCpueoIdTRs,488.112,0,488,val,train,test,train,3d8fa1a5-6cfb-4436-b65f-3e9b47c48317,312f4ac4-336b-4738-af87-3f9861827118,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,149d57c4-80e9-3548-99e8-bf004deef440,d7cfb83b-1562-4410-be47-82677a8e74c5,0.9380896226415092,126
1472,2624,George Cables,"The Maybeck Recital Series, Vol. 35","You Don't Know What Love Is - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994",live,"data/midi/live/George Cables/The Maybeck Recital Series, Vol. 35/You Don't Know What Love Is - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994.midi","data/audio/live/George Cables/The Maybeck Recital Series, Vol. 35/You Don't Know What Love Is - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994.mp3",https://www.youtube.com/watch?v=0P0MePotbBo,318.072,0,304,train,train,val,train,,,,,,0.8853582554517134,201
1473,2626,Chick Corea,Solo Piano -  Portraits,Bagatelle 3,live,data/midi/live/Chick Corea/Solo Piano -  Portraits/Bagatelle 3.midi,data/audio/live/Chick Corea/Solo Piano -  Portraits/Bagatelle 3.mp3,https://www.youtube.com/watch?v=_0T8w_hv9SQ,59.064,0,59,train,val,train,train,eaac1879-bc7d-40c9-85d0-0e99277667b3,0b50a12d-4f2b-4b7d-a1f5-0e3e969c2820,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,dfc2a435-9116-4580-b9cb-a75e86e549f6,51b77431-d26b-45ba-86f7-a30b1182089f,0.969758064516129,4
1474,2634,Hank Jones,"Live At Maybeck Recital Hall, Vol. 16","Oh What A Beautiful Mornin' - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991",live,"data/midi/live/Hank Jones/Live At Maybeck Recital Hall, Vol. 16/Oh What A Beautiful Mornin' - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991.midi","data/audio/live/Hank Jones/Live At Maybeck Recital Hall, Vol. 16/Oh What A Beautiful Mornin' - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991.mp3",https://www.youtube.com/watch?v=FKbc3zD95J4,304.728,0,290,train,train,test,train,0b22735a-77b4-40e4-9a37-cc9fbdb1dc39,6a6d7454-d5cb-4f06-9047-a1edfbfd023f,80d610fe-7771-4226-aa9b-950944791698,16d1cc22-7abe-3677-a316-6b6fa236c8ac,4981285a-6055-4f65-80e7-228000875dc3,0.8812346231268172,1
1475,2635,Fred Hersch,Alone at the Vanguard,Encore -  Doxy,live,data/midi/live/Fred Hersch/Alone at the Vanguard/Encore -  Doxy.midi,data/audio/live/Fred Hersch/Alone at the Vanguard/Encore -  Doxy.mp3,https://www.youtube.com/watch?v=-pku7BJ8cKA,484.464,0,454,train,train,train,train,3f0ce88a-35da-44c8-aca9-93a512858f98,f72f7828-26f0-4824-88f5-55c468050e9b,f573100a-b05b-4286-83f0-5620adf73695,d7f3bc70-0e8b-3d9c-b0ff-3b614bfbd0fb,0089fc4a-d317-4709-978b-b7c0822229ca,0.8813450760608488,46
1476,2636,Fred Hersch,"The Maybeck Recital Series, Vol. 31","In Walked Bud - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993",live,"data/midi/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/In Walked Bud - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.midi","data/audio/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/In Walked Bud - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.mp3",https://www.youtube.com/watch?v=Hf2GQlGmid8,307.296,0,291,train,train,train,train,439282bf-4719-46b1-9ed1-a275351284cb,1207acec-9055-4648-bd62-d6e033738dc2,f573100a-b05b-4286-83f0-5620adf73695,fa095109-9336-302f-a0f2-56437ead1b78,0b9add9b-c383-4c67-b06c-7ef381e4446f,0.9219884565257864,117
1477,2637,John Hicks,"The Maybeck Recital Series, Vol. 7","Duke Ellington's Sound Of Love - Live At Maybeck Recital Hall, Berkeley, CA  August 1990",live,"data/midi/live/John Hicks/The Maybeck Recital Series, Vol. 7/Duke Ellington's Sound Of Love - Live At Maybeck Recital Hall, Berkeley, CA  August 1990.midi","data/audio/live/John Hicks/The Maybeck Recital Series, Vol. 7/Duke Ellington's Sound Of Love - Live At Maybeck Recital Hall, Berkeley, CA  August 1990.mp3",https://www.youtube.com/watch?v=2nXF0XzQuiE,478.56,0,466,train,train,train,val,26def888-9db6-4e05-a25b-9e8408143f3a,f6441351-9931-4cb8-b139-a45b6a397728,8b7b131b-4917-4401-a5a7-840fffd4361c,987103d9-3871-4e41-ba67-ac38def1d8c9,33669f15-46cb-48d6-991f-7d5a05e8bfe0,0.8691510226954328,207
1478,2641,Hank Jones,"Live At Maybeck Recital Hall, Vol. 16","Memories Of You - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991",live,"data/midi/live/Hank Jones/Live At Maybeck Recital Hall, Vol. 16/Memories Of You - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991.midi","data/audio/live/Hank Jones/Live At Maybeck Recital Hall, Vol. 16/Memories Of You - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991.mp3",https://www.youtube.com/watch?v=Qt0dBdWq3ck,264.504,0,249,train,train,test,train,ded2912a-58cd-4e12-90d4-84b449d94e4d,6a6d7454-d5cb-4f06-9047-a1edfbfd023f,80d610fe-7771-4226-aa9b-950944791698,9e15dc77-c5c3-3176-9188-f407ae18fb0b,cf753210-e3c6-4182-ba22-d98c37d71864,0.8845612388549976,1
1479,2646,Ray Bryant,Inimitable (Live),Until It's Time for You to Go,live,data/midi/live/Ray Bryant/Inimitable (Live)/Until It's Time for You to Go.midi,data/audio/live/Ray Bryant/Inimitable (Live)/Until It's Time for You to Go.mp3,https://www.youtube.com/watch?v=XNzAnunckPo,238.2,0,228,train,train,train,train,,,,,,0.9359521776259606,178
1480,2647,Ray Bryant,Alone At Montreux (Live),Cubano Chant - Live,live,data/midi/live/Ray Bryant/Alone At Montreux (Live)/Cubano Chant - Live.midi,data/audio/live/Ray Bryant/Alone At Montreux (Live)/Cubano Chant - Live.mp3,https://www.youtube.com/watch?v=pE3mPzvEkcg,303.096,0,276,train,train,train,train,655b2187-8822-4856-8fa5-57ea7eed9107,ba2bed5d-80e3-45f9-8aa3-20ba6fb8294c,7feee525-a8ff-4a59-85f6-2b5190ea3e38,4f5fe1a4-1d63-3dff-aeb8-690a80a8c946,2a7253ee-3289-465a-8bee-3c0a95e54b3b,0.8530276308054087,110
1481,2648,Andy Laverne,"The Maybeck Recital Series, Vol. 28","Beautiful Love - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993",live,"data/midi/live/Andy Laverne/The Maybeck Recital Series, Vol. 28/Beautiful Love - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993.midi","data/audio/live/Andy Laverne/The Maybeck Recital Series, Vol. 28/Beautiful Love - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993.mp3",https://www.youtube.com/watch?v=7IrWcc8wDvI,340.608,0,328,train,train,val,test,bc11d670-22cc-40a4-aa3a-61819ad48232,30193593-b13c-4bd1-9d3a-4cec88721e7e,e88ae791-cd20-4298-943a-66fd6d222698,c955e338-216a-3dcf-b0c6-ccf0f4b58b56,8b75508e-3387-4b58-af8f-c8f52f6e346f,0.9222669557138432,102
1482,2649,Chick Corea,Solo Piano -  Portraits,Children’s Song 2,live,data/midi/live/Chick Corea/Solo Piano -  Portraits/Children’s Song 2.midi,data/audio/live/Chick Corea/Solo Piano -  Portraits/Children’s Song 2.mp3,https://www.youtube.com/watch?v=Tde9dCTnriQ,47.064,0,47,train,test,train,train,f0cd149f-2abb-4809-8f20-5d29493c7c0a,0b50a12d-4f2b-4b7d-a1f5-0e3e969c2820,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,eb0e574b-fe5a-4fae-aab9-7b05940f02d1,5e474cb2-ba9c-421f-a5c9-cab7e7cfaf32,0.9762340036563072,4
1483,2650,Chick Corea,Solo Piano -  Standards,So In Love - Live,live,data/midi/live/Chick Corea/Solo Piano -  Standards/So In Love - Live.midi,data/audio/live/Chick Corea/Solo Piano -  Standards/So In Love - Live.mp3,https://www.youtube.com/watch?v=Fq-CTHOJw38,500.808,0,500,train,train,val,train,,312f4ac4-336b-4738-af87-3f9861827118,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,57f23ef2-133a-359d-a79f-fc84ea368333,b64501f7-025e-47f2-ae04-a196b2fe293b,0.9549308344489068,126
1484,2653,Cedar Walton,"The Maybeck Recital Series, Vol. 25","I Didn't Know What Time It Was - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992",live,"data/midi/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/I Didn't Know What Time It Was - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.midi","data/audio/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/I Didn't Know What Time It Was - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.mp3",https://www.youtube.com/watch?v=c0vREBnHBsw,306.984,1,295,train,train,train,train,6d2d9edb-b7c0-4ed2-abc8-81aa8c0b6f81,fdfdf723-0b9c-4e9f-86f5-063a138c1ed4,115474d3-9d44-4c96-b5d0-00891187c6e8,f8518461-a8b2-4441-8f03-4d8ec2f533ab,6c5bfe28-5ac5-4176-8265-8196a54917fa,0.8970366649924661,20
1485,2657,Barry Harris,"The Maybeck Recital Series, Vol. 12","Medley -  It Never Entered My Mind  (Meet The) Flintstones  I Love Lucy - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990",live,"data/midi/live/Barry Harris/The Maybeck Recital Series, Vol. 12/Medley -  It Never Entered My Mind  (Meet The) Flintstones  I Love Lucy - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990.midi","data/audio/live/Barry Harris/The Maybeck Recital Series, Vol. 12/Medley -  It Never Entered My Mind  (Meet The) Flintstones  I Love Lucy - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990.mp3",https://www.youtube.com/watch?v=guPVeS3Ud6g,508.392,0,490,test,train,train,train,5ba853c7-f7c5-437f-8865-391a91f414ca,38c95906-2d93-486f-a36a-9127e03e6080,413ad03f-d419-43f8-90e2-c24306b965fe,6c03de9b-02b3-4703-b56d-e3055e2225c7,71d22c6b-31a7-4aaf-80f9-7a898dcf1464,0.9069360269360268,5
1486,2659,George Cables,"The Maybeck Recital Series, Vol. 35",Bess You Is My Woman Now,live,"data/midi/live/George Cables/The Maybeck Recital Series, Vol. 35/Bess You Is My Woman Now.midi","data/audio/live/George Cables/The Maybeck Recital Series, Vol. 35/Bess You Is My Woman Now.mp3",https://www.youtube.com/watch?v=SzW9cKQqS6Q,394.632,0,394,train,train,val,train,4da2a69f-32e2-415c-9b41-2adb835c0753,d8c202d7-11b6-442c-9f84-ca6d5206988d,7d3aa1dd-5e8b-47f3-a65b-41d78c725ce3,d38e119e-a090-394f-b023-f67810b9c08b,2cc25f4d-7362-43ce-a843-9c6506e55a4f,0.9016652059596846,201
1487,2661,Roland Hanna,"The Maybeck Recital Series, Vol. 32","Lush Life - Live At Maybeck Recital Hall, Berkeley, CA  August 15, 1993",live,"data/midi/live/Roland Hanna/The Maybeck Recital Series, Vol. 32/Lush Life - Live At Maybeck Recital Hall, Berkeley, CA  August 15, 1993.midi","data/audio/live/Roland Hanna/The Maybeck Recital Series, Vol. 32/Lush Life - Live At Maybeck Recital Hall, Berkeley, CA  August 15, 1993.mp3",https://www.youtube.com/watch?v=L6wjSlkP96U,525.144,0,508,test,val,test,val,bb394e9d-3880-4841-a7df-978d2ab78419,42a74fa5-060c-4539-837f-6f60a2f5ba76,7af9292e-dde2-4684-a758-ce9064aedd38,185b6580-ee18-4c1a-9c5d-72d977154f0c,808fed9c-963c-4db6-b665-7d302be7477b,0.8615441041628462,186
1488,2663,Chick Corea,Plays,Children's Song No. 9 - Live in Paris  2018,live,data/midi/live/Chick Corea/Plays/Children's Song No. 9 - Live in Paris  2018.midi,data/audio/live/Chick Corea/Plays/Children's Song No. 9 - Live in Paris  2018.mp3,https://www.youtube.com/watch?v=PDffvJbErGU,84.864,0,73,train,train,train,train,c370ac7c-747b-4ff8-8dc0-253428e4a697,96a2ecff-3019-4024-b13d-cee406ef8531,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,2ac6afb1-120c-4a5f-be3b-5a84c6c93e6d,138e0707-b9ea-466e-9dec-b442ba1f869a,0.969830757910228,137
1489,2665,Ray Bryant,Somewhere in France,Django,live,data/midi/live/Ray Bryant/Somewhere in France/Django.midi,data/audio/live/Ray Bryant/Somewhere in France/Django.mp3,https://www.youtube.com/watch?v=kyChHo0IDrs,400.632,0,389,train,test,train,val,2a2dfede-33a8-49eb-aedf-6e5b4154ecba,1bc836f3-48a5-4208-9b39-1ecee1cb251f,7feee525-a8ff-4a59-85f6-2b5190ea3e38,4c5475c4-b469-3184-b56a-161bac4d7554,1344dc96-f3c5-43ce-a293-78b793ad4848,0.8751295336787563,234
1490,2666,Chick Corea,Plays,Portrait -  Henrietta - Live in Paris  2018,live,data/midi/live/Chick Corea/Plays/Portrait -  Henrietta - Live in Paris  2018.midi,data/audio/live/Chick Corea/Plays/Portrait -  Henrietta - Live in Paris  2018.mp3,https://www.youtube.com/watch?v=qiU20PcGdYU,142.224,15,123,train,train,train,train,,96a2ecff-3019-4024-b13d-cee406ef8531,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,987f112a-62f6-4ce7-b785-814316027255,43d12e22-6745-4183-94f8-442ddf4f6508,0.9692671394799056,137
1491,2667,Brad Mehldau,10 Years Solo Live,Junk - Live,live,data/midi/live/Brad Mehldau/10 Years Solo Live/Junk - Live.midi,data/audio/live/Brad Mehldau/10 Years Solo Live/Junk - Live.mp3,https://www.youtube.com/watch?v=oo8dbuyAO5I,306.936,0,307,train,train,train,train,3019aa37-fe24-42ec-9644-ffb528e02ad2,f5f2e9ab-b79c-473d-8723-f90dc74acd0c,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,03a62607-14a9-44d9-9146-8138b4e7b482,bc3e1c14-441b-402a-bd63-fdd0468a762f,0.9052508066881784,184
1492,2668,Dick Hyman,"Hyman, Dick -  Live from Toronto's Cafe des Copains",Shall we Dance -  Shall We Dance -  They Can't Take that Away From Me,live,"data/midi/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/Shall we Dance -  Shall We Dance -  They Can't Take that Away From Me.midi","data/audio/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/Shall we Dance -  Shall We Dance -  They Can't Take that Away From Me.mp3",https://www.youtube.com/watch?v=ZtLD9bdsnLg,304.92,0,293,train,train,train,train,,,,,,0.9463781749764816,76
1493,2670,Brad Mehldau,10 Years Solo Live,My Favorite Things - Live,live,data/midi/live/Brad Mehldau/10 Years Solo Live/My Favorite Things - Live.midi,data/audio/live/Brad Mehldau/10 Years Solo Live/My Favorite Things - Live.mp3,https://www.youtube.com/watch?v=rmSoK4cfMfI,734.52,0,723,train,train,train,train,982185ac-14ba-4c24-b59e-a0b05c096cad,f5f2e9ab-b79c-473d-8723-f90dc74acd0c,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,bcbc349d-0fdd-44e6-8b4d-e3a79ba68a63,86f96af9-61f8-4865-b885-76dc043f7ccc,0.914569301666076,184
1494,2671,John Hicks,"The Maybeck Recital Series, Vol. 7","Heroes - Live At Maybeck Recital Hall, Berkeley, CA  August 1990",live,"data/midi/live/John Hicks/The Maybeck Recital Series, Vol. 7/Heroes - Live At Maybeck Recital Hall, Berkeley, CA  August 1990.midi","data/audio/live/John Hicks/The Maybeck Recital Series, Vol. 7/Heroes - Live At Maybeck Recital Hall, Berkeley, CA  August 1990.mp3",https://www.youtube.com/watch?v=Z5lCJjZlQcc,337.176,0,327,train,train,train,val,,,,,,0.8918169209431346,207
1495,2672,Dick Hyman,In Concert at the Old Mill Inn,Stompin' At The Savoy,live,data/midi/live/Dick Hyman/In Concert at the Old Mill Inn/Stompin' At The Savoy.midi,data/audio/live/Dick Hyman/In Concert at the Old Mill Inn/Stompin' At The Savoy.mp3,https://www.youtube.com/watch?v=ntxrbIZeY6k,364.272,0,350,train,train,train,train,,,,,,0.9046080191502096,18
1496,2674,Dick Hyman,"Hyman, Dick -  Live from Toronto's Cafe des Copains",Lush Life,live,"data/midi/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/Lush Life.midi","data/audio/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/Lush Life.mp3",https://www.youtube.com/watch?v=_3j67ASSTt8,305.352,0,297,train,train,train,train,,,,,,0.9211035818005808,76
1497,2675,Barry Harris,"The Maybeck Recital Series, Vol. 12","Lucky Day - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990",live,"data/midi/live/Barry Harris/The Maybeck Recital Series, Vol. 12/Lucky Day - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990.midi","data/audio/live/Barry Harris/The Maybeck Recital Series, Vol. 12/Lucky Day - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990.mp3",https://www.youtube.com/watch?v=BbXO3R2O4Bs,201.144,0,189,train,train,train,train,a81c1b0a-ccfb-44b0-8da1-e1b29b0bb061,38c95906-2d93-486f-a36a-9127e03e6080,413ad03f-d419-43f8-90e2-c24306b965fe,cc748638-180d-46e8-a46d-c1e1b4caae74,0540b614-31b3-4def-81bb-7a392fbcee83,0.9148051948051948,5
1498,2676,Brad Mehldau,Live in Tokyo,River Man,live,data/midi/live/Brad Mehldau/Live in Tokyo/River Man.midi,data/audio/live/Brad Mehldau/Live in Tokyo/River Man.mp3,https://www.youtube.com/watch?v=KjCjDRuep0w,538.872,0,503,train,train,train,train,fdfb1a1c-74a3-4054-aaaf-2525f33a7ba1,2deb179a-a9a2-47d6-8f71-b93c2d7766f8,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,76667940-b626-40a8-9f5b-e41c243f3719,3547ac20-923e-4b9a-92c2-375a34cfaf89,0.8684968649381462,37
1499,2677,John Hicks,"The Maybeck Recital Series, Vol. 7","All Of You - Live At Maybeck Recital Hall, Berkeley, CA  August 1990",live,"data/midi/live/John Hicks/The Maybeck Recital Series, Vol. 7/All Of You - Live At Maybeck Recital Hall, Berkeley, CA  August 1990.midi","data/audio/live/John Hicks/The Maybeck Recital Series, Vol. 7/All Of You - Live At Maybeck Recital Hall, Berkeley, CA  August 1990.mp3",https://www.youtube.com/watch?v=g-iUtHKOcng,298.104,0,285,val,train,train,test,eb59968f-8345-4256-9854-7ddd43d1dcd1,f6441351-9931-4cb8-b139-a45b6a397728,8b7b131b-4917-4401-a5a7-840fffd4361c,1de0d255-9a48-42ea-84c5-fe5008dd2c60,2a86f7a4-8e90-400c-b11a-e0f26f367a27,0.8835706944648363,207
