id,artist,album,title,recording_condition,midi_filepath,mp3_filepath,youtube_url,duration_sec,performance_start_sec,performance_end_sec,split,acoust_id,mb_album_id,mb_artist_id,mb_track_id,mb_recording_id,agreement,discogs_idx
2095,Kenny Werner,"The Maybeck Recital Series, Vol. 34","Guru - Live At Maybeck Recital Hall, Berkeley, CA  February 27, 1994",live,"data/midi/live/Kenny Werner/The Maybeck Recital Series, Vol. 34/Guru - Live At Maybeck Recital Hall, Berkeley, CA  February 27, 1994.midi","data/audio/live/Kenny Werner/The Maybeck Recital Series, Vol. 34/Guru - Live At Maybeck Recital Hall, Berkeley, CA  February 27, 1994.mp3",https://www.youtube.com/watch?v=_YVf1xPhlt0,403.584,0,386,train,288da961-9509-461f-830d-a08c7f083a88,2d0b1922-58f1-4577-a755-cc2de0f63793,3674aa60-0f9a-4161-bf15-5441063e9468,93c6a610-9422-31ff-b3bd-b0c6bf0c07bf,e9512eb4-4ef3-402b-9f3a-a2c43f1b1738,0.8453560728278403,175
2096,Brad Mehldau,Live in Tokyo,Someone to Watch over Me,live,data/midi/live/Brad Mehldau/Live in Tokyo/Someone to Watch over Me.midi,data/audio/live/Brad Mehldau/Live in Tokyo/Someone to Watch over Me.mp3,https://www.youtube.com/watch?v=ddKSnO1sn7M,595.128,0,584,train,9787be78-6ae3-435f-9d47-6bf3d4a35267,2deb179a-a9a2-47d6-8f71-b93c2d7766f8,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,80263d7e-944e-4145-bec4-c77ebf0acc37,d43f7007-617a-4cd2-b39f-6c1d07550708,0.9434187016081,37
2097,Stanley Cowell,"The Maybeck Recital Series, Vol. 5","Stompin' At The Savoy - Live At Maybeck Recital Hall, Berkeley, CA  1990",live,"data/midi/live/Stanley Cowell/The Maybeck Recital Series, Vol. 5/Stompin' At The Savoy - Live At Maybeck Recital Hall, Berkeley, CA  1990.midi","data/audio/live/Stanley Cowell/The Maybeck Recital Series, Vol. 5/Stompin' At The Savoy - Live At Maybeck Recital Hall, Berkeley, CA  1990.mp3",https://www.youtube.com/watch?v=fdAmwK-4fvA,242.208,0,225,train,85a73ce0-69ba-4a72-985d-a3eb96ae7e9d,b250721c-bd06-43f4-89a3-c43a5bf24232,a569ac3b-f21b-4773-84a6-f180a2b2aaf0,8393f2e7-3ce3-3628-9ef7-912e6bea975e,95e86f41-14ea-4b88-90ed-5d80ca190f38,0.8629045373231421,193
2098,Richard Beirach,"The Maybeck Recital Series, Vol. 19","On Green Dolphin Street - Live At Maybeck Recital Hall, Berkeley, CA  January 5, 1992",live,"data/midi/live/Richard Beirach/The Maybeck Recital Series, Vol. 19/On Green Dolphin Street - Live At Maybeck Recital Hall, Berkeley, CA  January 5, 1992.midi","data/audio/live/Richard Beirach/The Maybeck Recital Series, Vol. 19/On Green Dolphin Street - Live At Maybeck Recital Hall, Berkeley, CA  January 5, 1992.mp3",https://www.youtube.com/watch?v=zijeTEIWD-o,263.4,0,247,train,8df7733b-cd7b-42c2-bf65-8ae3b830c040,e8513f28-1b50-4fa4-b2e1-06de284529ab,49ec7c05-548a-40fc-92a5-af400b8c286f,a8f30cc7-a414-3bc9-9d22-45514901e929,e81a6bbc-9fc7-4a5d-b316-2a766b684490,0.859944681921046,143
2099,Brad Mehldau,Live in Tokyo,Things Behind the Sun,live,data/midi/live/Brad Mehldau/Live in Tokyo/Things Behind the Sun.midi,data/audio/live/Brad Mehldau/Live in Tokyo/Things Behind the Sun.mp3,https://www.youtube.com/watch?v=QA3Zrb1y3RQ,277.872,0,263,train,9927c5c5-3458-4365-8a07-c9079290d7a5,2deb179a-a9a2-47d6-8f71-b93c2d7766f8,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,7b386f52-5756-407c-94f0-40e1f6416b99,da56a47c-6152-4e8f-adea-88b26d21526d,0.8839246605343846,37
2100,Ray Bryant,Somewhere in France,St. Louis Blues,live,data/midi/live/Ray Bryant/Somewhere in France/St. Louis Blues.midi,data/audio/live/Ray Bryant/Somewhere in France/St. Louis Blues.mp3,https://www.youtube.com/watch?v=_oYh5gG_P_A,416.928,0,362,train,d8f6d5ae-de64-470c-bcb3-8745d0ff75d0,1bc836f3-48a5-4208-9b39-1ecee1cb251f,7feee525-a8ff-4a59-85f6-2b5190ea3e38,7ce2c31e-4539-398a-b46a-8a5bd3924037,93c5ea22-6c7c-4d13-911b-8a315c584c53,0.8549275199460614,234
2101,Oscar Peterson,Solo,Blues Of The Prairies - Live,live,data/midi/live/Oscar Peterson/Solo/Blues Of The Prairies - Live.midi,data/audio/live/Oscar Peterson/Solo/Blues Of The Prairies - Live.mp3,https://www.youtube.com/watch?v=RkO6A4E08Ms,303.24,1,286,train,3ac3ee9f-49f6-4cb8-bebe-6d6f84b944e9,5d73ad18-ea8f-4011-8093-1e9e2b44ea6a,ed801bdd-f057-41c0-94fb-76cb5676cd59,7a0478d7-cd72-39fa-ae94-81dbe9180036,77ebd713-ef31-4056-9108-68718591f07e,0.8272089427993816,29
2102,Dick Hyman,"Hyman, Dick -  Live from Toronto's Cafe des Copains",St. Louis Blues,live,"data/midi/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/St. Louis Blues.midi","data/audio/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/St. Louis Blues.mp3",https://www.youtube.com/watch?v=SuXcHCxr8DM,297.696,0,286,train,,,,,,0.9062197873026103,76
2103,Dick Hyman,There Will Never Be Another You (Piano Solo) [Live],Jungle Blues,live,data/midi/live/Dick Hyman/There Will Never Be Another You (Piano Solo) [Live]/Jungle Blues.midi,data/audio/live/Dick Hyman/There Will Never Be Another You (Piano Solo) [Live]/Jungle Blues.mp3,https://www.youtube.com/watch?v=c_VTMZF1Mhk,231.696,0,214,train,a5009b48-e5ae-4633-a61c-e863abb4698d,ce90077c-511b-44a3-a59a-3f3ace61a1b7,dab1ad75-3ea3-4071-91c4-7a66475599d4,c07dfa92-7124-3dc7-9165-21218609fb92,d0289dc2-9d87-49fe-aa9b-95e433686e1a,0.9090909090909091,151
2104,Brad Mehldau,10 Years Solo Live,On the Street Where You Live - Live,live,data/midi/live/Brad Mehldau/10 Years Solo Live/On the Street Where You Live - Live.midi,data/audio/live/Brad Mehldau/10 Years Solo Live/On the Street Where You Live - Live.mp3,https://www.youtube.com/watch?v=PfotJmxYTqw,428.544,0,428,train,1926b08c-9ab9-4fa3-beb5-fc5047eb9699,f5f2e9ab-b79c-473d-8723-f90dc74acd0c,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,17e3bf88-95a8-45e6-8055-deec7e0283fb,4cd15d94-7454-4b40-9921-77c073bea13b,0.9112262521588946,184
2105,Brad Mehldau,Live in Marciac,Exit Music (For a Film) - Live [Live],live,data/midi/live/Brad Mehldau/Live in Marciac/Exit Music (For a Film) - Live [Live].midi,data/audio/live/Brad Mehldau/Live in Marciac/Exit Music (For a Film) - Live [Live].mp3,https://www.youtube.com/watch?v=5bDS5ec0trc,466.584,0,397,train,2ae3cf59-13b4-45c5-b130-d2aa6301347f,4142fc41-8df9-4a94-9b83-b2f431a4f1e1,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,ceb7c22b-3279-3598-a479-527658c83480,9a0120cf-1265-45b7-ba68-43204fc5c023,0.8213002286834367,62
2106,Gene Harris,"The Maybeck Recital Series, Vol. 23","Erroll's Theme - Live At Maybeck Recital Hall, Berkeley, CA  1993",live,"data/midi/live/Gene Harris/The Maybeck Recital Series, Vol. 23/Erroll's Theme - Live At Maybeck Recital Hall, Berkeley, CA  1993.midi","data/audio/live/Gene Harris/The Maybeck Recital Series, Vol. 23/Erroll's Theme - Live At Maybeck Recital Hall, Berkeley, CA  1993.mp3",https://www.youtube.com/watch?v=ENXge5ENlww,394.896,0,374,train,f175428d-4cd7-4976-81cc-af73dc73a26e,356e00bb-e14d-4915-ab15-7d741b17edcd,1dbdc230-fe9c-4d71-b72e-88ba98800167,be0ad4a5-5de2-3fc6-81e5-05f79f5512ff,60caa2a8-ec03-441e-8ba3-6939041b492a,0.838160136286201,257
2107,Adam Makowicz,"The Maybeck Recital Series, Vol. 24","Just One Of Those Things - Live At Maybeck Recital Hall, Berkeley, CA  July 19, 1992",live,"data/midi/live/Adam Makowicz/The Maybeck Recital Series, Vol. 24/Just One Of Those Things - Live At Maybeck Recital Hall, Berkeley, CA  July 19, 1992.midi","data/audio/live/Adam Makowicz/The Maybeck Recital Series, Vol. 24/Just One Of Those Things - Live At Maybeck Recital Hall, Berkeley, CA  July 19, 1992.mp3",https://www.youtube.com/watch?v=Fo3CnrHMkpM,347.04,0,329,train,e8b68154-cffc-4452-b3f5-eb1e88176dde,8601369b-b3b7-4003-9949-6ec259077287,e2b29000-86b3-4d52-80b9-3b4f7a15536c,bdf23626-0cf3-3cad-9f3a-2e548faae5a3,619e2042-0a74-403b-bbf2-2ff7c8a8a583,0.8955803788246722,156
2108,Denny Zeitlin,"The Maybeck Recital Series, Vol. 27","Lazy Bird - Live At Maybeck Recital Hall, Berkeley, California  October 18, 1992",live,"data/midi/live/Denny Zeitlin/The Maybeck Recital Series, Vol. 27/Lazy Bird - Live At Maybeck Recital Hall, Berkeley, California  October 18, 1992.midi","data/audio/live/Denny Zeitlin/The Maybeck Recital Series, Vol. 27/Lazy Bird - Live At Maybeck Recital Hall, Berkeley, California  October 18, 1992.mp3",https://www.youtube.com/watch?v=aTPx7TazUx0,181.272,1,166,train,ccf5f481-2f2a-4345-93fd-784881f3b20a,fbe30afc-7237-4dc4-886e-103089c73981,46c4e7e3-445b-4f45-8cc9-e7709a8a199c,5044a788-d10f-49ce-ba49-26fad932abf2,16e4b325-6445-4534-b1bd-0fe6b5de22a1,0.8277673545966229,6
2109,Chick Corea,Plays,Blue Monk - Live in Berlin  2018,live,data/midi/live/Chick Corea/Plays/Blue Monk - Live in Berlin  2018.midi,data/audio/live/Chick Corea/Plays/Blue Monk - Live in Berlin  2018.mp3,https://www.youtube.com/watch?v=DWWcovi5BrQ,260.64,0,238,train,e5f6a91b-d06a-459f-911c-273c4cc7fdb1,96a2ecff-3019-4024-b13d-cee406ef8531,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,46df1785-c87b-478c-9a27-77e600f88ef8,de49a9b8-eb09-45d2-b739-2e46b41cf510,0.9482663731425427,137
2110,Oscar Peterson,Solo,Here's That Rainy Day - Live,live,data/midi/live/Oscar Peterson/Solo/Here's That Rainy Day - Live.midi,data/audio/live/Oscar Peterson/Solo/Here's That Rainy Day - Live.mp3,https://www.youtube.com/watch?v=LOfV0_fPQyk,358.776,0,340,train,486f8095-df1f-40bd-af80-237a6f9e1bdb,5d73ad18-ea8f-4011-8093-1e9e2b44ea6a,ed801bdd-f057-41c0-94fb-76cb5676cd59,da73ede2-5163-3d14-a96d-1fa254729cf5,764b1cc0-2b6d-4355-8e8f-dcfb9d4c54a7,0.8985253321652796,29
2111,John Colianni,"The Maybeck Recital Series, Vol. 37","Londonderry Air - Live At Maybeck Recital Hall, Berkeley, CA  November 14-16, 1994",live,"data/midi/live/John Colianni/The Maybeck Recital Series, Vol. 37/Londonderry Air - Live At Maybeck Recital Hall, Berkeley, CA  November 14-16, 1994.midi","data/audio/live/John Colianni/The Maybeck Recital Series, Vol. 37/Londonderry Air - Live At Maybeck Recital Hall, Berkeley, CA  November 14-16, 1994.mp3",https://www.youtube.com/watch?v=upjdmcQkIPY,240.96,0,230,train,,,,,,0.8976833976833977,73
2112,Marian McPartland,Live At Maybeck Recital Hall,"Easy Living - Live At Maybeck Recital Hall, Berkeley, CA  January 20, 1991",live,"data/midi/live/Marian McPartland/Live At Maybeck Recital Hall/Easy Living - Live At Maybeck Recital Hall, Berkeley, CA  January 20, 1991.midi","data/audio/live/Marian McPartland/Live At Maybeck Recital Hall/Easy Living - Live At Maybeck Recital Hall, Berkeley, CA  January 20, 1991.mp3",https://www.youtube.com/watch?v=8-65gYagxk4,246.96,0,234,train,89b4b571-81e8-48cb-86ae-e0f39fb00af7,67781731-eb7f-42e9-8bb7-ea1cc7bda2b9,8833389f-b7fa-47f4-affe-f2e96d056dc2,6cec3929-105f-3b11-9d9d-fe832b0ffb7e,961e0ed3-3e10-4ca8-ad44-41b7de2452c7,0.9312048650703154,188
2113,Fred Hersch,"The Maybeck Recital Series, Vol. 31","You Don't Know What Love Is - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993",live,"data/midi/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/You Don't Know What Love Is - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.midi","data/audio/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/You Don't Know What Love Is - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.mp3",https://www.youtube.com/watch?v=l7OpA4XCGC0,410.352,0,393,train,495b9c58-8290-4f2f-b9df-f1a918f92583,1207acec-9055-4648-bd62-d6e033738dc2,f573100a-b05b-4286-83f0-5620adf73695,80d15665-9ca4-3b8b-a697-df63c6b01a1c,551f6a74-881f-4671-8492-3e4b29f11d19,0.9114736560577694,117
2114,Fred Hersch,"The Maybeck Recital Series, Vol. 31","Ramblin' - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993",live,"data/midi/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/Ramblin' - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.midi","data/audio/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/Ramblin' - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.mp3",https://www.youtube.com/watch?v=_ym1xJsvq8U,374.664,0,358,train,c1cb7da3-d8de-4db1-bc9a-ec7e731b081d,1207acec-9055-4648-bd62-d6e033738dc2,f573100a-b05b-4286-83f0-5620adf73695,47fa2609-1161-3fd6-b802-69c50e07c0dd,c4376591-05df-438b-aea7-c47d5189461f,0.8979359430604983,117
2115,Andy Laverne,"The Maybeck Recital Series, Vol. 28","Turn Out The Stars - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993",live,"data/midi/live/Andy Laverne/The Maybeck Recital Series, Vol. 28/Turn Out The Stars - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993.midi","data/audio/live/Andy Laverne/The Maybeck Recital Series, Vol. 28/Turn Out The Stars - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993.mp3",https://www.youtube.com/watch?v=9BVECSOlEPo,323.04,0,310,train,b632f06f-741b-4a49-bb57-169695f5f63e,30193593-b13c-4bd1-9d3a-4cec88721e7e,e88ae791-cd20-4298-943a-66fd6d222698,018100fe-2c74-326f-9e28-2573643f5a90,13cb5008-b5cb-42e2-b630-cfcbe4fe53c8,0.8647667453258304,102
2116,Denny Zeitlin,"The Maybeck Recital Series, Vol. 27","What Is This Thing Called Love  Fifth House - Live At Maybeck Recital Hall, Berkeley, California  October 18, 1992",live,"data/midi/live/Denny Zeitlin/The Maybeck Recital Series, Vol. 27/What Is This Thing Called Love  Fifth House - Live At Maybeck Recital Hall, Berkeley, California  October 18, 1992.midi","data/audio/live/Denny Zeitlin/The Maybeck Recital Series, Vol. 27/What Is This Thing Called Love  Fifth House - Live At Maybeck Recital Hall, Berkeley, California  October 18, 1992.mp3",https://www.youtube.com/watch?v=enWxsJ_pt9Y,388.296,0,370,train,,,,,,0.7913917368795047,6
2117,Kenny Drew Jr,"The Maybeck Recital Series, Vol. 39","Autumn Leaves - Live At Maybeck Recital Hall, Berkeley, CA  August 7, 1994",live,"data/midi/live/Kenny Drew Jr/The Maybeck Recital Series, Vol. 39/Autumn Leaves - Live At Maybeck Recital Hall, Berkeley, CA  August 7, 1994.midi","data/audio/live/Kenny Drew Jr/The Maybeck Recital Series, Vol. 39/Autumn Leaves - Live At Maybeck Recital Hall, Berkeley, CA  August 7, 1994.mp3",https://www.youtube.com/watch?v=Q6B3sRVB8dQ,601.392,0,587,train,3b3f207a-333d-4394-bc5d-56bb49d32a51,d4841d87-0e79-4acf-9af1-8a14c4d6a531,8af28b9d-ae83-465d-b357-77b8c1b8fa2f,c8ff95ff-dd95-39c3-a7f9-398a69b0c6de,075eb1b6-c159-4a20-a2da-4778c70a5316,0.8949540897986691,217
2118,Allen Farnham,"The Maybeck Recital Series, Vol. 41","Maybeck Sketch No. 1 - Live At Maybeck Recital Hall, Berkeley, CA  June 12, 1994",live,"data/midi/live/Allen Farnham/The Maybeck Recital Series, Vol. 41/Maybeck Sketch No. 1 - Live At Maybeck Recital Hall, Berkeley, CA  June 12, 1994.midi","data/audio/live/Allen Farnham/The Maybeck Recital Series, Vol. 41/Maybeck Sketch No. 1 - Live At Maybeck Recital Hall, Berkeley, CA  June 12, 1994.mp3",https://www.youtube.com/watch?v=VefV9ftP-FU,282.0,0,273,train,387c1c24-cb59-4e78-bfef-b59b1ca60d5f,2d9192c0-79db-4245-9159-2f01ff1b41fb,a542c361-5aee-47b7-9904-199a762dcc53,0f164e7c-eaa0-3a30-a94e-ab9a5cbed8ee,f222238f-319d-41a5-b8ff-ccabecf19f8d,0.9046121593291405,147
2119,Ray Bryant,Inimitable (Live),The Impossible Rag,live,data/midi/live/Ray Bryant/Inimitable (Live)/The Impossible Rag.midi,data/audio/live/Ray Bryant/Inimitable (Live)/The Impossible Rag.mp3,https://www.youtube.com/watch?v=Xcw7vp7OLic,118.032,0,89,train,,,,,,0.8660562902678873,178
2120,Chick Corea,Solo Piano -  Standards,'Round Midnight - Live,live,data/midi/live/Chick Corea/Solo Piano -  Standards/'Round Midnight - Live.midi,data/audio/live/Chick Corea/Solo Piano -  Standards/'Round Midnight - Live.mp3,https://www.youtube.com/watch?v=gxCL4cuHhHc,442.2,0,442,train,253b3dab-3d02-4137-b4e8-d37b3d799d4c,312f4ac4-336b-4738-af87-3f9861827118,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,cf3081b8-454e-32a4-ad56-456ae70bd43d,a3e28163-b308-46b5-bae8-333bc8ad4644,0.9322720694645441,126
2121,Keith Jarrett,Budapest Concert (Live),Answer Me - Live,live,data/midi/live/Keith Jarrett/Budapest Concert (Live)/Answer Me - Live.midi,data/audio/live/Keith Jarrett/Budapest Concert (Live)/Answer Me - Live.mp3,https://www.youtube.com/watch?v=cg5GBH7fR5g,269.064,0,269,train,,,,,,0.9003861003861003,214
2122,Dick Hyman,Music Of 1937 -  Maybeck Recital Hall Series (Vol. 3),"Thanks For The Memory - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990",live,"data/midi/live/Dick Hyman/Music Of 1937 -  Maybeck Recital Hall Series (Vol. 3)/Thanks For The Memory - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990.midi","data/audio/live/Dick Hyman/Music Of 1937 -  Maybeck Recital Hall Series (Vol. 3)/Thanks For The Memory - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990.mp3",https://www.youtube.com/watch?v=9gg_cCoeagA,215.568,0,203,train,4557f7f5-725e-42ef-90cd-46048b8ee681,ebda55df-2ead-4708-bcb7-8b4785336933,dab1ad75-3ea3-4071-91c4-7a66475599d4,e8bfb6aa-9117-3113-968f-7be076166de2,92fd689a-c9c6-406d-85ef-52d1ed1f77f9,0.8880431335236283,181
2123,Chick Corea,Solo Piano -  Portraits,Prelude 2 (Op. 11),live,data/midi/live/Chick Corea/Solo Piano -  Portraits/Prelude 2 (Op. 11).midi,data/audio/live/Chick Corea/Solo Piano -  Portraits/Prelude 2 (Op. 11).mp3,https://www.youtube.com/watch?v=bsZw2kDJvDE,322.44,0,295,train,,0b50a12d-4f2b-4b7d-a1f5-0e3e969c2820,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,a5181e3d-b2f1-4818-83fe-03ceca8dc2c9,f53b8238-ec34-43f0-b56b-69ec91653f35,0.9634641407307172,4
2124,Cedar Walton,"The Maybeck Recital Series, Vol. 25","You're My Everything - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992",live,"data/midi/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/You're My Everything - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.midi","data/audio/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/You're My Everything - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.mp3",https://www.youtube.com/watch?v=aUsk8R4tqU8,249.456,0,237,train,24923e89-1f63-4385-ac10-59c6c67d55c0,fdfdf723-0b9c-4e9f-86f5-063a138c1ed4,115474d3-9d44-4c96-b5d0-00891187c6e8,5f163278-fb61-4945-88fb-35df5635eb44,42d76f00-9ad7-4ae1-bd61-9ceb4ffb298b,0.8583562328253811,20
2125,Alan Broadbent,"The Maybeck Recital Series, Vol. 14","Woody 'N' I - Live At Maybeck Recital Hall  Berkeley, CA",live,"data/midi/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/Woody 'N' I - Live At Maybeck Recital Hall  Berkeley, CA.midi","data/audio/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/Woody 'N' I - Live At Maybeck Recital Hall  Berkeley, CA.mp3",https://www.youtube.com/watch?v=Hqk1F5nzTA0,418.2,0,396,train,f21f628c-d0ac-4139-a6ed-31a519cec08b,7e90343b-7ae1-4234-9de9-00337160fce3,8ce4615c-2788-4d3b-9466-524e1cb5738f,b0395602-2838-3150-bcf7-ae8822b487ea,84e7a86d-96da-4cc0-b097-19cea9ae1df2,0.8613158613158614,32
2126,Ellis Marsalis,Piano In E -  Solo Piano,Nica's Dream,live,data/midi/live/Ellis Marsalis/Piano In E -  Solo Piano/Nica's Dream.midi,data/audio/live/Ellis Marsalis/Piano In E -  Solo Piano/Nica's Dream.mp3,https://www.youtube.com/watch?v=mk1go2o694U,302.64,0,284,train,ec1d59e4-cf99-4d3a-ae67-53813b174081,357f84c1-3c0e-46b1-8ba6-7d184519ec6e,c28999ee-ff26-4825-be24-b466e7b32821,9925f2e4-8f56-3d26-b776-6990aabe61ef,b94358d1-8578-41b8-aab6-a536589c1e13,0.9302959501557632,67
2127,Michel Camilo,Live in London,I Got Rhythm  Caravan  Sing Sing Sing (Live),live,data/midi/live/Michel Camilo/Live in London/I Got Rhythm  Caravan  Sing Sing Sing (Live).midi,data/audio/live/Michel Camilo/Live in London/I Got Rhythm  Caravan  Sing Sing Sing (Live).mp3,https://www.youtube.com/watch?v=1L9xo5SsQoI,545.616,7,531,train,,,,,,0.8820202251042677,155
2128,Ray Bryant,Alone At Montreux (Live),Until It's Time For You To Go - Live,live,data/midi/live/Ray Bryant/Alone At Montreux (Live)/Until It's Time For You To Go - Live.midi,data/audio/live/Ray Bryant/Alone At Montreux (Live)/Until It's Time For You To Go - Live.mp3,https://www.youtube.com/watch?v=L9agdssTMZA,232.752,0,200,train,184d8eb5-1ebf-4155-83d7-345c952d99e3,ba2bed5d-80e3-45f9-8aa3-20ba6fb8294c,7feee525-a8ff-4a59-85f6-2b5190ea3e38,3666b6ad-037a-3ea5-a89c-a20a5b274cae,ba72b95f-0608-4f72-9224-deb3aefba293,0.9037083203490184,110
2129,Cedar Walton,"The Maybeck Recital Series, Vol. 25","Zingaro  Caminhos Cruzados - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992",live,"data/midi/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/Zingaro  Caminhos Cruzados - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.midi","data/audio/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/Zingaro  Caminhos Cruzados - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.mp3",https://www.youtube.com/watch?v=RYIkWtHO_Lw,439.176,0,426,train,b3f5c6e4-eadb-42b8-852f-222258558e89,fdfdf723-0b9c-4e9f-86f5-063a138c1ed4,115474d3-9d44-4c96-b5d0-00891187c6e8,8f89cd54-2065-4ddc-8687-0967cb0b1753,6c1f71c0-818e-48d1-b640-3711ea69db7a,0.8664011585807386,20
2130,Ray Bryant,Alone At Montreux (Live),Greensleeves - Live,live,data/midi/live/Ray Bryant/Alone At Montreux (Live)/Greensleeves - Live.midi,data/audio/live/Ray Bryant/Alone At Montreux (Live)/Greensleeves - Live.mp3,https://www.youtube.com/watch?v=HM5PmsqRYQI,148.152,0,121,train,dd822d08-5d00-46b6-ab67-07794342ce06,ba2bed5d-80e3-45f9-8aa3-20ba6fb8294c,7feee525-a8ff-4a59-85f6-2b5190ea3e38,7b8179fb-c709-3424-be1f-1b0967ad68bf,eebfc448-9d47-475a-8384-ed208d30de5f,0.8656987295825771,110
2131,Ray Bryant,Alone At Montreux (Live),Rockin' Chair - Live,live,data/midi/live/Ray Bryant/Alone At Montreux (Live)/Rockin' Chair - Live.midi,data/audio/live/Ray Bryant/Alone At Montreux (Live)/Rockin' Chair - Live.mp3,https://www.youtube.com/watch?v=V32yLCGz5nE,355.944,49,324,train,aaf3333b-73c6-40b6-9659-299c84ee8640,ba2bed5d-80e3-45f9-8aa3-20ba6fb8294c,7feee525-a8ff-4a59-85f6-2b5190ea3e38,72538d6b-4880-3407-b11e-f0d75e9ce712,ab54f51b-66e1-4581-ae46-eef8771a9969,0.8700625558534405,110
2132,Michel Camilo,Live in London,A Place in Time (Live),live,data/midi/live/Michel Camilo/Live in London/A Place in Time (Live).midi,data/audio/live/Michel Camilo/Live in London/A Place in Time (Live).mp3,https://www.youtube.com/watch?v=ZTv5B8kI8A4,488.952,6,471,train,,,,,,0.917325156268428,155
2133,George Cables,"The Maybeck Recital Series, Vol. 35","Little B's Poem - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994",live,"data/midi/live/George Cables/The Maybeck Recital Series, Vol. 35/Little B's Poem - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994.midi","data/audio/live/George Cables/The Maybeck Recital Series, Vol. 35/Little B's Poem - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994.mp3",https://www.youtube.com/watch?v=MAtNICvVETE,377.496,0,363,train,,,,,,0.8826006843906292,201
2134,Stanley Cowell,"The Maybeck Recital Series, Vol. 5","Lament - Live At Maybeck Recital Hall, Berkeley, CA  1990",live,"data/midi/live/Stanley Cowell/The Maybeck Recital Series, Vol. 5/Lament - Live At Maybeck Recital Hall, Berkeley, CA  1990.midi","data/audio/live/Stanley Cowell/The Maybeck Recital Series, Vol. 5/Lament - Live At Maybeck Recital Hall, Berkeley, CA  1990.mp3",https://www.youtube.com/watch?v=TNz9-TguNEY,273.072,0,257,train,3cbce69b-0066-491b-8f75-f1f99d829df6,b250721c-bd06-43f4-89a3-c43a5bf24232,a569ac3b-f21b-4773-84a6-f180a2b2aaf0,9d621203-ede0-321e-9b7e-48a9537af6d0,fb24ae66-b372-40eb-8fba-a28cc440b740,0.8772250114103148,193
2135,Fred Hersch,Alone at the Vanguard,Doce De Coco,live,data/midi/live/Fred Hersch/Alone at the Vanguard/Doce De Coco.midi,data/audio/live/Fred Hersch/Alone at the Vanguard/Doce De Coco.mp3,https://www.youtube.com/watch?v=Xs9Fv19rhaM,489.264,0,474,train,9462f624-aca0-4156-ada4-58f1ec4c3e8c,f72f7828-26f0-4824-88f5-55c468050e9b,f573100a-b05b-4286-83f0-5620adf73695,83f49ee2-b934-3a08-8710-480899243037,4d4a0ec7-4e7f-4de7-b696-08bbe6cee6d6,0.9118479579458149,46
